,Salt Lake County,,Legal,Illegal,
,San Juan County,,Legal,Illegal,
,Sanpete County,,Legal,Illegal,
,Sevier County,,Legal,Illegal,
,Summit County,,Legal,Illegal,
,Tooele County,,Legal,Illegal,
,Uintah County,,Legal,Illegal,
,Utah County,,Legal,Illegal,
,Wasatch County,,Legal,Illegal,
,Washington County,,Legal,Illegal,
,Wayne County,,Legal,Illegal,
,Weber County,,Legal,Illegal,
Vermont,,,Legal,Legal,
,Addison County,,Legal,Legal,
,Bennington County,,Legal,Legal,
,Caledonia County,,Legal,Legal,
,Chittenden County,,Legal,Legal,
,Essex County,,Legal,Legal,
,Franklin County,,Legal,Legal,
,Grand Isle County,,Legal,Legal,
,Lamoille County,,Legal,Legal,
,Orange County,,Legal,Legal,
,Orleans County,,Legal,Legal,
,Rutland County,,Legal,Legal,
,Washington County,,Legal,Legal,
,Windham County,,Legal,Legal,
,Windsor County,,Legal,Legal,
Virginia,,,Legal,Legal,
,Accomack County,,Legal,Legal,
,Albemarle County,,Legal,Legal,
,Alleghany County,,Legal,Legal,
,Amelia County,,Legal,Legal,
,Amherst County,,Legal,Legal,
,Appomattox County,,Legal,Legal,
,Arlington County,,Legal,Legal,
,Augusta County,,Legal,Legal,
,Bath County,,Legal,Legal,
,Bedford County,,Legal,Legal,
,Bland County,,Legal,Legal,
,Botetourt County,,Legal,Legal,
,Brunswick County,,Legal,Legal,
,Buchanan County,,Legal,Legal,
,Buckingham County,,Legal,Legal,
,Campbell County,,Legal,Legal,
,Caroline County,,Legal,Legal,
,Carroll County,,Legal,Legal,
,Charles City County,,Legal,Legal,
,Charlotte County,,Legal,Legal,
,Chesterfield County,,Legal,Legal,
,Clarke County,,Legal,Legal,
,Craig County,,Legal,Legal,
,Culpeper County,,Legal,Legal,
,Cumberland County,,Legal,Legal,
,Dickenson County,,Legal,Legal,
,Dinwiddie County,,Legal,Legal,
,Essex County,,Legal,Legal,
,Fairfax County,,Legal,Legal,
,Fauquier County,,Legal,Legal,
,Floyd County,,Legal,Legal,
,Fluvanna County,,Legal,Legal,
,Franklin County,,Legal,Legal,
,Frederick County,,Legal,Legal,
,Giles County,,Legal,Legal,
,Gloucester County,,Legal,Legal,
,Goochland County,,Legal,Legal,
,Grayson County,,Legal,Legal,
,Greene County,,Legal,Legal,
,Greensville County,,Legal,Legal,
,Halifax County,,Legal,Legal,
,Hanover County,,Legal,Legal,
,Henrico County,,Legal,Legal,
,Henry County,,Legal,Legal,
,Highland County,,Legal,Legal,
,Isle of Wight County,,Legal,Legal,
,James City County,,Legal,Legal,
,King and Queen County,,Legal,Legal,
,King George County,,Legal,Legal,
,King William County,,Legal,Legal,
,Lancaster County,,Legal,Legal,
,Lee County,,Legal,Legal,
,Loudoun County,,Legal,Legal,
,Louisa County,,Legal,Legal,
,Lunenburg County,,Legal,Legal,
,Madison County,,Legal,Legal,
,Mathews County,,Legal,Legal,
,Mecklenburg County,,Legal,Legal,
,Middlesex County,,Legal,Legal,
,Montgomery County,,Legal,Legal,
,Nelson County,,Legal,Legal,
,New Kent County,,Legal,Legal,
,Northampton County,,Legal,Legal,
,Northumberland County,,Legal,Legal,
,Nottoway County,,Legal,Legal,
,Orange County,,Legal,Legal,
,Page County,,Legal,Legal,
,Patrick County,,Legal,Legal,
,Pittsylvania County,,Legal,Legal,
,Powhatan County,,Legal,Legal,
,Prince Edward County,,Legal,Legal,
,Prince George County,,Legal,Legal,
,Prince William County,,Legal,Legal,
,Pulaski County,,Legal,Legal,
,Rappahannock County,,Legal,Legal,
,Richmond County,,Legal,Legal,
,Roanoke County,,Legal,Legal,
,Rockbridge County,,Legal,Legal,
,Rockingham County,,Legal,Legal,
,Russell County,,Legal,Legal,
,Scott County,,Legal,Legal,
,Shenandoah County,,Legal,Legal,
,Smyth County,,Legal,Legal,
,Southampton County,,Legal,Legal,
,Spotsylvania County,,Legal,Legal,
,Stafford County,,Legal,Legal,
,Surry County,,Legal,Legal,
,Sussex County,,Legal,Legal,
,Tazewell County,,Legal,Legal,
,Warren County,,Legal,Legal,
,Washington County,,Legal,Legal,
,Westmoreland County,,Legal,Legal,
,Wise County,,Legal,Legal,
,Wythe County,,Legal,Legal,
,York County,,Legal,Legal,
Washington,,,Legal,Legal,
,Adams County,,Legal,Legal,
,Asotin County,,Legal,Legal,
,Benton County,,Legal,Legal,
,Chelan County,,Legal,Legal,
,Clallam County,,Legal,Legal,
,Clark County,,Legal,Legal,
,Columbia County,,Legal,Legal,
,Cowlitz County,,Legal,Legal,
,Douglas County,,Legal,Legal,
,Ferry County,,Legal,Legal,
,Franklin County,,Legal,Legal,
,Garfield County,,Legal,Legal,
,Grant County,,Legal,Legal,
,Grays Harbor County,,Legal,Legal,
,Island County,,Legal,Legal,
,Jefferson County,,Legal,Legal,
,King County,,Legal,Legal,
,Kitsap County,,Legal,Legal,
,Kittitas County,,Legal,Legal,
,Klickitat County,,Legal,Legal,
,Lewis County,,Legal,Legal,
,Lincoln County,,Legal,Legal,
,Mason County,,Legal,Legal,
,Okanogan County,,Legal,Legal,
,Pacific County,,Legal,Legal,
,Pend Oreille County,,Legal,Legal,
,Pierce County,,Legal,Legal,
,San Juan County,,Legal,Legal,
,Skagit County,,Legal,Legal,
,Skamania County,,Legal,Legal,
,Snohomish County,,Legal,Legal,
,Spokane County,,Legal,Legal,
,Stevens County,,Legal,Legal,
,Thurston County,,Legal,Legal,
,Wahkiakum County,,Legal,Legal,
,Walla Walla County,,Legal,Legal,
,Whatcom County,,Legal,Legal,
,Whitman County,,Legal,Legal,
,Yakima County,,Legal,Legal,
,,,Legal,Legal,
West Virginia,,,Legal,Illegal,
,Barbour County,,Legal,Illegal,
,Berkeley County,,Legal,Illegal,
,Boone County,,Legal,Illegal,
,Braxton County,,Legal,Illegal,
,Brooke County,,Legal,Illegal,
,Cabell County,,Legal,Illegal,
,Calhoun County,,Legal,Illegal,
,Clay County,,Legal,Illegal,
,Doddridge County,,Legal,Illegal,
,Fayette County,,Legal,Illegal,
,Gilmer County,,Legal,Illegal,
,Grant County,,Legal,Illegal,
,Greenbrier County,,Legal,Illegal,
,Hampshire County,,Legal,Illegal,
,Hancock County,,Legal,Illegal,
,Hardy County,,Legal,Illegal,
,Harrison County,,Legal,Illegal,
,Jackson County,,Legal,Illegal,
,Jefferson County,,Legal,Illegal,
,Kanawha County,,Legal,Illegal,
,Lewis County,,Legal,Illegal,
,Lincoln County,,Legal,Illegal,
,Logan County,,Legal,Illegal,
,Marion County,,Legal,Illegal,
,Marshall County,,Legal,Illegal,
,Mason County,,Legal,Illegal,
,McDowell County,,Legal,Illegal,
,Mercer County,,Legal,Illegal,
,Mineral County,,Legal,Illegal,
,Mingo County,,Legal,Illegal,
,Monongalia County,,Legal,Illegal,
,Monroe County,,Legal,Illegal,
,Morgan County,,Legal,Illegal,
,Nicholas County,,Legal,Illegal,
,Ohio County,,Legal,Illegal,
,Pendleton County,,Legal,Illegal,
,Pleasants County,,Legal,Illegal,
,Pocahontas County,,Legal,Illegal,
,Preston County,,Legal,Illegal,
,Putnam County,,Legal,Illegal,
,Raleigh County,,Legal,Illegal,
,Randolph County,,Legal,Illegal,
,Ritchie County,,Legal,Illegal,
,Roane County,,Legal,Illegal,
,Summers County,,Legal,Illegal,
,Taylor County,,Legal,Illegal,
,Tucker County,,Legal,Illegal,
,Tyler County,,Legal,Illegal,
,Upshur County,,Legal,Illegal,
,Wayne County,,Legal,Illegal,
,Webster County,,Legal,Illegal,
,Wetzel County,,Legal,Illegal,
,Wirt County,,Legal,Illegal,
,Wood County,,Legal,Illegal,
,Wyoming County,,Legal,Illegal,
Wisconsion,,,Illegal,Illegal,
,Adams County,,Illegal,Illegal,
,Ashland County,,Illegal,Illegal,
,Barron County,,Illegal,Illegal,
,Bayfield County,,Illegal,Illegal,
,Brown County,,Illegal,Illegal,
,Buffalo County,,Illegal,Illegal,
,Burnett County,,Illegal,Illegal,
,Calumet County,,Illegal,Illegal,
,Chippewa County,,Illegal,Illegal,
,Clark County,,Illegal,Illegal,
,Columbia County,,Illegal,Illegal,
,Crawford County,,Illegal,Illegal,
,Dane County,,Illegal,Illegal,
,Dodge County,,Illegal,Illegal,
,Door County,,Illegal,Illegal,
,Douglas County,,Illegal,Illegal,
,Dunn County,,Illegal,Illegal,
,Eau Claire County,,Illegal,Illegal,
,Florence County,,Illegal,Illegal,
,Fond du Lac County,,Illegal,Illegal,
,Forest County,,Illegal,Illegal,
,Grant County,,Illegal,Illegal,
,Green County,,Illegal,Illegal,
,Green Lake County,,Illegal,Illegal,
,Iowa County,,Illegal,Illegal,
,Iron County,,Illegal,Illegal,
,Jackson County,,Illegal,Illegal,
,Jefferson County,,Illegal,Illegal,
,Juneau County,,Illegal,Illegal,
,Kenosha County,,Illegal,Illegal,
,Kewaunee County,,Illegal,Illegal,
,La Crosse County,,Illegal,Illegal,
,Lafayette County,,Illegal,Illegal,
,Langlade County,,Illegal,Illegal,
,Lincoln County,,Illegal,Illegal,
,Manitowoc County,,Illegal,Illegal,
,Marathon County,,Illegal,Illegal,
,Marinette County,,Illegal,Illegal,
,Marquette County,,Illegal,Illegal,
,Menominee County,,Illegal,Illegal,
,Milwaukee County,,Illegal,Illegal,
,Monroe County,,Illegal,Illegal,
,Oconto County,,Illegal,Illegal,
,Oneida County,,Illegal,Illegal,
,Outagamie County,,Illegal,Illegal,
,Ozaukee County,,Illegal,Illegal,
,Pepin County,,Illegal,Illegal,
,Pierce County,,Illegal,Illegal,
,Polk County,,Illegal,Illegal,
,Portage County,,Illegal,Illegal,
,Price County,,Illegal,Illegal,
,Racine County,,Illegal,Illegal,
,Richland County,,Illegal,Illegal,
,Rock County,,Illegal,Illegal,
,Rusk County,,Illegal,Illegal,
,Sauk County,,Illegal,Illegal,
,Sawyer County,,Illegal,Illegal,
,Shawano County,,Illegal,Illegal,
,Sheboygan County,,Illegal,Illegal,
,St. Croix County,,Illegal,Illegal,
,Taylor County,,Illegal,Illegal,
,Trempealeau County,,Illegal,Illegal,
,Vernon County,,Illegal,Illegal,
,Vilas County,,Illegal,Illegal,
,Walworth County,,Illegal,Illegal,
,Washburn County,,Illegal,Illegal,
,Washington County,,Illegal,Illegal,
,Waukesha County,,Illegal,Illegal,
,Waupaca County,,Illegal,Illegal,
,Waushara County,,Illegal,Illegal,
,Winnebago County,,Illegal,Illegal,
,Wood County,,Illegal,Illegal,
Wyoming,,,Illegal,Illegal,
,Albany County,,Illegal,Illegal,
,Big Horn County,,Illegal,Illegal,
,Campbell County,,Illegal,Illegal,
,Carbon County,,Illegal,Illegal,
,Converse County,,Illegal,Illegal,
,Crook County,,Illegal,Illegal,
,Fremont County,,Illegal,Illegal,
,Goshen County,,Illegal,Illegal,
,Hot Springs County,,Illegal,Illegal,
,Johnson County,,Illegal,Illegal,
,Laramie County,,Illegal,Illegal,
,Lincoln County,,Illegal,Illegal,
,Natrona County,,Illegal,Illegal,
,Niobrara County,,Illegal,Illegal,
,Park County,,Illegal,Illegal,
,Platte County,,Illegal,Illegal,
,Sheridan County,,Illegal,Illegal,
,Sublette County,,Illegal,Illegal,
,Sweetwater County,,Illegal,Illegal,
,Teton County,,Illegal,Illegal,
,Uinta County,,Illegal,Illegal,
,Washakie County,,Illegal,Illegal,
,Weston County,,Illegal,Illegal,
